paper_id,model,prompt_template,time_taken,Study Type,Application,Platform,Sensor,Comment,error
R763,o4-mini,directive,11.921923160552979,NA,NA,Glider,NA,"An autonomous underwater glider was deployed to obtain high‐resolution in situ measurements of physical (e.g., temperature, salinity, currents) and biogeochemical variables to characterize fine‐scale ocean dynamics during an intense storm event in the Ligurian Sea.",
R766,o4-mini,directive,8.810542821884155,NA,NA,Robot,"['Hyperspectral', 'RGB']","The robotic platform carries a hyperspectral camera for proximal scanning of deciduous and fertile parts of biological objects to detect phyto-diseases, assess fruit ripeness, and internal quality; and uses a Zed 2i stereo camera (RGB) for visual–inertial navigation during autonomous movement in an ecologically balanced zone.",
R770,o4-mini,directive,7.08253288269043,NA,NA,NA,NA,No unmanned platform or sensor is used in this study. The findings are discussed for potential application in developing soft robotics that mimic climbing plants to navigate unstructured environments.,
R775,o4-mini,directive,10.473984956741333,NA,NA,Glider,Physical/chemical sensor,"An autonomous Spray glider was deployed to obtain high-resolution physical (temperature, salinity) and biological (chlorophyll-a fluorescence) measurements to characterize cross-filament gradients and offshore transport in the Morro Bay upwelling filament.",
R776,o4-mini,directive,5.0867390632629395,NA,NA,Robot,RGB,"The robot-mounted imaging device uses an RGB camera to automate invertebrate sample sorting, specimen identification, and biomass estimation.",
R778,o4-mini,directive,6.930589914321899,NA,NA,Vehicle,Physical/chemical sensor,"The PROTEUS unmanned semi-submersible vehicle carried the ArLoC probe to continuously measure temperature, pressure, and chlorophyll a fluorescence, enabling high-resolution monitoring of ecological processes during glacier melting.",
R784,o4-mini,directive,5.14467191696167,NA,NA,Glider,Physical/chemical sensor,"Ocean gliders deployed to measure dissolved oxygen, temperature, and salinity gradients, allowing inference of three-dimensional oxygen transport and improved estimation of net community production and biological pump dynamics.",
R789,o4-mini,directive,5.409165143966675,NA,NA,Glider,Sonar,Use of passive acoustic recorders on autonomous gliders to monitor temporal and spatial patterns of fish sound production for fisheries research.,
R790,o4-mini,directive,6.133284091949463,NA,NA,Glider,Sonar,"An autonomous wave glider fitted with a hydro-acoustic (sonar) sensor is used to measure small-pelagic fish biomass, augment traditional ship-based surveys, and enable continuous, wider spatial and temporal data collection to improve fisheries stock management.",
R799,o4-mini,directive,16.59590721130371,NA,NA,Vehicle,Physical/chemical sensor,"Autonomous underwater vehicles (ESP robotic systems) were deployed to autonomously detect and quantify harmful algal bloom species abundance and toxin concentrations, using onboard chemical sensors to characterize environmental variability and intelligently guide sample acquisition.",
R811,o4-mini,directive,10.446043729782104,NA,NA,Other,NA,Underwater robotics mentioned in the context of oceanographic research and engineering to study aspects of the global oceans.,
R844,o4-mini,directive,6.344828367233276,NA,NA,Glider,Physical/chemical sensor,Underwater gliders were used to autonomously measure chlorophyll-a concentrations to investigate temporal and vertical variations and understand dynamic oceanographic processes and biological responses in the Luzon Strait.,
R860,o4-mini,directive,7.931719064712524,NA,NA,Drone,"['Multispectral', 'Physical/chemical sensor']","The Amphibious Drone carries a multispectral camera and probes (Photosynthetically Active Radiation and CTD) to monitor oceanographic and biological parameters by surveying the sea surface, surface structures, and deploying underwater sensors along the water column.",
R878,o4-mini,directive,5.28266978263855,NA,NA,Robot,Other,A bio-hybrid robotic sensing device using desert locust antennae with electroantennogram technology for rapid and sensitive chemical odor discrimination,
R884,o4-mini,directive,9.825001955032349,NA,NA,Glider,"['Sonar', 'Physical/chemical sensor']","Autonomous underwater gliders were deployed to obtain high‐resolution hydrographic measurements and zooplankton backscatter data, enabling analysis of canyon dynamics and their influence on zooplankton distributions.",
R885,o4-mini,directive,10.856080055236816,NA,NA,Vehicle,Physical/chemical sensor,"An autonomous underwater vehicle (AUV) equipped with in situ methane sensors was used to detect and map hydrothermal venting activity along a transect, enhancing discovery of seafloor hydrothermalism",
R889,o4-mini,directive,4.978785037994385,NA,NA,Vehicle,Sampler,The Mesobot robotic vehicle was used to deploy a large-volume eDNA sampler with in situ filtration to collect seawater samples (40–60 L) at depths of 20–400 m for marine biodiversity and conservation analyses.,
R893,o4-mini,directive,6.043410062789917,NA,NA,Glider,Physical/chemical sensor,"A glider was deployed to obtain in situ measurements (e.g., dissolved inorganic carbon and mixing- and mixed-layer depths) in the upper water column to detect the onset of the phytoplankton spring bloom.",
R897,o4-mini,directive,7.990002870559692,NA,NA,Glider,Physical/chemical sensor,"Glider used to collect physical and chemical observations (temperature, salinity, dissolved oxygen) to quantify warming, freshening, and oxygen depletion trends in the Bothnian Sea",
R923,o4-mini,directive,6.423153877258301,NA,NA,Glider,NA,"A fleet of three underwater gliders was deployed across the Almeria-Oran front to obtain in-situ observations for identifying three-dimensional transport, submesoscale across-front circulation, and biogeochemical processes (e.g., vertical transport of phytoplankton and oxygen filaments) at the ocean front.",
R941,o4-mini,directive,6.57740592956543,NA,NA,Glider,Physical/chemical sensor,"A Slocum autonomous glider was deployed in Lake Ontario to collect over 3,000 vertical profiles of the water column, measuring parameters such as chlorophyll fluorescence and temperature to evaluate cross-shore and along-shore water quality gradients and pinpoint frontal boundaries in the coastal transition zone.",
R944,o4-mini,directive,15.186034917831421,NA,NA,"['Glider', 'Vehicle']",Physical/chemical sensor,Multi-parametric in situ physical and biogeochemical sensors were deployed on an ocean glider and a towed vehicle to sample fine-scale physical and biogeochemical variables across a frontal zone in the western Mediterranean Sea.,
R957,o4-mini,directive,7.263398170471191,NA,NA,Robot,RGB,"The AutoWeed terrestrial robotic spot-spraying system uses real-time RGB imaging with a MobileNetV2 deep-learning model to detect and selectively apply herbicide to harrisia cactus, reducing operation time, herbicide usage, and cost.",
R969,o4-mini,directive,11.365738868713379,NA,NA,Glider,Physical/chemical sensor,"An autonomous underwater glider was deployed to collect offshore limnological measurements (temperature, photosynthetically active radiation, chlorophyll-a fluorescence) to derive mixed layer depth, light penetration metrics, and subsurface chlorophyll-a maxima in Lake Michigan.",
R970,o4-mini,directive,7.362987995147705,NA,NA,Glider,Physical/chemical sensor,A wave glider platform equipped with salinity sensors was used to collect in situ sea surface salinity data for developing and validating a proxy to map low-salinity water plumes in the East China Sea.,
R971,o4-mini,directive,11.924371004104614,NA,NA,Other,NA,No unmanned platforms were employed; the study relied on the satellite-based MODIS sensor on Terra and Aqua to retrieve aerosol optical depth (AOD) for spatiotemporal and trend analysis over Jiangsu Province.,
R973,o4-mini,directive,7.387883186340332,NA,NA,Vehicle,RGB,"The semi-autonomous underwater vehicle (SAUV) was used to conduct stereo-video transects for monitoring coral reef fish assemblages, assessing metrics such as biomass, species richness, density, size distributions, and diversity.",
R974,o4-mini,directive,6.549596071243286,NA,NA,Glider,['Physical/chemical sensor'],Gliders equipped with in situ physical/chemical sensors were used to collect high‐resolution measurements of potential temperature and chlorophyll concentration along the water column to evaluate and compare the performance of CMEMS model outputs in the Algerian Basin.,
R992,o4-mini,directive,6.6461241245269775,NA,NA,Robot,NA,"A robotic school of fish was used to establish a biohybrid interaction enabling accurate isolation of individual neon tetra spatial position preferences under varying ecological contexts (food availability, predation risk).",
R1001,o4-mini,directive,4.4511191844940186,NA,NA,Robot,NA,"A robotic social partner was used in open-field tests to assess guppy boldness, sociability, and activity, investigating behavioral types related to dispersal tendency.",
R1017,o4-mini,directive,12.91514801979065,NA,NA,Glider,NA,A coastal glider (Oculus) was deployed to perform high-resolution sampling (∼3 dives h⁻¹ at 300 m spacing) of small-scale oceanographic features (eddy-like structures) associated with elevated surface chlorophyll on the eastern Bering Sea Shelf to improve understanding of ecosystem responses to patchiness.,
R1022,o4-mini,directive,8.343731880187988,NA,NA,Glider,Physical/chemical sensor,"A Slocum glider equipped with ISFET-based pH and salinity sensors was deployed seasonally to collect high-resolution vertical profiles of the carbonate system (pH, total alkalinity, aragonite saturation state, etc.) in the Mid-Atlantic Bight to establish baselines and identify drivers of ocean acidification.",
R1041,o4-mini,directive,7.6631410121917725,NA,NA,Glider,Sonar,"A profiling glider was used to deploy a 300 kHz hydroacoustic echosounder to measure zooplankton backscatter across distinct water masses, enhancing spatiotemporal coverage and studying biophysical coupling in plankton ecology.",
R1048,o4-mini,directive,6.702998876571655,NA,NA,Glider,Physical/chemical sensor,"Glider vehicles equipped with conductivity–temperature–depth (CTD) sensors collect real-time and near-real-time oceanographic data; these physical/chemical sensors are used for field correction, inter‐calibration, thermal‐lag correction, and adjustment for biological fouling to support long-term global‐change analyses.",
R1080,o4-mini,directive,7.706714868545532,NA,NA,Glider,Physical/chemical sensor,"A Slocum glider equipped with a deep ISFET-based pH sensor was used to sample pH throughout the coastal ocean water column, providing high-resolution acidification monitoring data (pH, alkalinity, aragonite saturation).",
